,gross_return,turnover,cost,net_return,long_leg_ret,short_leg_ret
2012-09-17,0.0023755645587421235,1.6571428571428573,0.0004971428571428571,0.0018784217015992664,-0.002040009116125829,-0.004415573674867953
2012-09-18,0.006782292240459827,1.4415584415584415,0.00043246753246753243,0.006349824707992295,0.006989918262474012,0.00020762602201418456
2012-09-19,-0.0012009884656848813,1.8000000000000003,0.00054,-0.0017409884656848815,-0.011941816296120743,-0.010740827830435862
2012-09-20,0.011852082348927269,1.4461538461538461,0.0004338461538461538,0.011418236195081114,0.004939653357500769,-0.0069124289914265
2012-09-21,0.005562946685104268,1.6783216783216783,0.0005034965034965035,0.0050594501816077645,-0.0030785974994693268,-0.008641544184573595
2012-09-24,-0.000863099332953077,1.6181818181818182,0.0004854545454545454,-0.0013485538784076224,-0.00022863929473473376,0.000634460038218343
2012-09-25,0.007224430061040177,1.4666666666666668,0.00044,0.0067844300610401765,-0.0004855110959751108,-0.007709941157015288
2012-09-26,-0.002596411883471439,1.3,0.00039,-0.0029864118834714392,-0.0016967542156433924,0.0008996576678280465
2012-09-27,0.0020616601066345557,0.8,0.00023999999999999998,0.0018216601066345557,0.004874190002845324,0.002812529896210769
2012-09-28,-0.010216175445321298,1.0,0.0003,-0.010516175445321298,-0.01815021407383586,-0.00793403862851456
2012-10-08,0.004100393419438263,1.0,0.0003,0.0038003934194382628,0.017111067830201554,0.01301067441076329
2012-10-09,-0.005291463210190761,1.0,0.0003,-0.005591463210190761,-0.004802064615795132,0.0004893985943956291
2012-10-10,-0.0012176854262004968,1.2916666666666667,0.0003875,-0.0016051854262004968,-0.001737207053506699,-0.000519521627306202
2012-10-11,0.006980546362866625,1.2916666666666667,0.0003875,0.006593046362866625,0.004089498528055802,-0.002891047834810823
2012-10-12,-0.0027121136874418868,1.4000000000000001,0.00042,-0.003132113687441887,-0.010011992632136257,-0.0072998789446943714
2012-10-15,0.010486909132278056,0.8,0.00023999999999999998,0.010246909132278055,0.006429071332389502,-0.004057837799888553
2012-10-16,0.006622769978434773,1.6750000000000003,0.0005025,0.006120269978434773,0.005361231029072733,-0.00126153894936204
2012-10-17,-0.007776407581249671,1.5,0.00045,-0.008226407581249671,0.004349509522047421,0.01212591710329709
2012-10-18,0.004521588729184245,1.0750000000000002,0.00032250000000000003,0.004199088729184245,-0.00568545715534301,-0.010207045884527255
2012-10-19,-0.0011618609192514339,1.2,0.00035999999999999997,-0.001521860919251434,0.005023261740419449,0.006185122659670883
2012-10-22,-0.0018897386167135237,0.5666666666666667,0.00016999999999999999,-0.0020597386167135238,-0.00819947581580364,-0.006309737199090115
2012-10-23,-0.003204195301173653,0.9285714285714286,0.00027857142857142854,-0.003482766729745081,0.0011867740682396156,0.004390969369413268
2012-10-24,0.002452332581726502,1.0714285714285714,0.0003214285714285714,0.0021309040102979303,0.0024408335497571043,-1.14990319693975e-05
2012-10-25,0.003741225585547192,1.5416666666666665,0.0004624999999999999,0.003278725585547192,-0.006776631609723194,-0.010517857195270385
2012-10-26,0.01402567816537929,1.5,0.00045,0.01357567816537929,0.0032146774094156303,-0.010811000755963663
2012-10-29,0.0009797945507084335,1.8333333333333333,0.0005499999999999999,0.00042979455070843355,0.0014117296647262467,0.0004319351140178134
2012-10-30,0.009957585973094967,1.5714285714285714,0.00047142857142857137,0.009486157401666397,0.005467360782003732,-0.004490225191091235
2012-10-31,-0.0030011598987304488,1.4285714285714286,0.00042857142857142855,-0.0034297313273018775,0.0045014262329801545,0.0075025861317106046
2012-11-01,0.00826765440950576,1.0,0.0003,0.00796765440950576,0.00029562043260362395,-0.007972033976902137
2012-11-02,-0.01154864887262799,1.4923076923076923,0.00044769230769230764,-0.011996341180320298,-0.016706279961768235,-0.005157631089140247
2012-11-05,0.0016517503492395082,0.41428571428571437,0.0001242857142857143,0.0015274646349537938,0.004312135258498503,0.002660384909258995
2012-11-06,0.0054262291019501405,0.6941176470588236,0.00020823529411764707,0.005217993807832493,0.009307723579849677,0.0038814944778995386
2012-11-07,0.003552349794330589,1.0392156862745099,0.0003117647058823529,0.003240585088448236,-0.0023349403311120564,-0.005887290125442646
2012-11-08,-0.0012363745525091117,0.3333333333333333,9.999999999999999e-05,-0.0013363745525091118,-0.004678913845641897,-0.0034425392931327846
2012-11-09,-0.011459312126139938,1.2272727272727273,0.00036818181818181817,-0.011827493944321756,-0.01176839557094092,-0.0003090834448009818
2012-11-12,-0.007601264170784254,0.7954545454545454,0.0002386363636363636,-0.007839900534420617,-0.014840378645188798,-0.007239114474404544
2012-11-13,0.0017182494052155207,1.5,0.00045,0.0012682494052155208,0.006669677153549625,0.004951427748334103
2012-11-14,-0.0029069200712016348,0.9555555555555556,0.0002866666666666667,-0.0031935867378683016,-0.0032261078131350374,-0.00031918774193340216
2012-11-15,0.007974486378211973,1.0444444444444443,0.00031333333333333327,0.00766115304487864,-0.002597428366302071,-0.010571914744514044
2012-11-16,0.00755211734334868,1.0714285714285714,0.0003214285714285714,0.0072306887719201084,0.007626249348532133,7.413200518345344e-05
2012-11-19,0.002654371367775404,1.857142857142857,0.0005571428571428571,0.0020972285106325467,0.0015750294060443888,-0.0010793419617310157
2012-11-20,0.000885911369120963,1.4285714285714286,0.00042857142857142855,0.0004573399405495345,0.0014963103173686004,0.0006103989482476368
2012-11-21,0.0014473441761075458,1.547619047619048,0.00046428571428571433,0.0009830584618218314,0.0007265294019595636,-0.000720814774147982
2012-11-22,0.0022440309686651196,1.6904761904761905,0.000507142857142857,0.0017368881115222626,0.003720182623142173,0.0014761516544770537
2012-11-23,0.0038615845740391564,0.9142857142857144,0.00027428571428571427,0.003587298859753442,0.005360102724514326,0.00149851815047517
2012-11-26,-0.003258281069960326,1.5,0.00045,-0.003708281069960326,-0.005254695371617768,-0.001996414301657442
2012-11-27,-0.006352443999659229,1.5,0.00045,-0.006802443999659229,-0.0028346211463739688,0.003517822853285261
2012-11-28,-0.006637519075762565,1.5,0.00045,-0.007087519075762565,-0.006328705674527169,0.00030881340123539713
2012-11-29,-0.0025240699886568533,0.9142857142857144,0.00027428571428571427,-0.0027983557029425676,0.0036424147789123175,0.00616648476756917
2012-11-30,0.00801194901787743,1.3142857142857145,0.0003942857142857143,0.007617663303591715,0.013745564080709727,0.005733615062832298
2012-12-03,-0.002924295370158372,1.225,0.0003675,-0.003291795370158372,-0.004678004440396721,-0.001753709070238349
2012-12-04,0.001982641488946859,1.125,0.00033749999999999996,0.001645141488946859,0.007772743078169368,0.005790101589222507
2012-12-05,-0.0013639071356337904,1.4047619047619047,0.00042142857142857135,-0.0017853357070623617,-0.003916691594321194,-0.002552784458687404
2012-12-06,0.0008848769257087355,1.4642857142857144,0.00043928571428571427,0.00044559121142302124,0.007408429432042965,0.006523552506334229
2012-12-07,-0.0011004035775159142,1.375,0.00041249999999999994,-0.0015129035775159141,0.00391840799884724,0.005018811576363154
2012-12-10,0.009299896802432032,1.0666666666666667,0.00031999999999999997,0.008979896802432032,0.0025868025014811557,-0.006713094300950878
2012-12-11,-0.0038482795093695006,1.4333333333333333,0.00043,-0.004278279509369501,-0.004375095613553493,-0.0005268161041839913
2012-12-12,0.0011675149194484095,1.0666666666666669,0.00032,0.0008475149194484095,-0.0027395616470752837,-0.003907076566523693
2012-12-13,0.0008472414853764503,1.1666666666666667,0.00035,0.0004972414853764502,0.011216695074149064,0.010369453588772615
2012-12-14,-0.002371933308226853,0.9487179487179488,0.0002846153846153846,-0.0026565486928422375,0.0068497891675957275,0.009221722475822581
2012-12-17,0.0077683305148635255,1.5192307692307692,0.00045576923076923073,0.0073125612840942945,0.006317629746804854,-0.0014507007680586714
2012-12-18,0.0059394605680686,1.4333333333333333,0.00043,0.0055094605680686,-0.003291838219390697,-0.009231298787459296
2012-12-19,-0.007667594136088656,1.142857142857143,0.00034285714285714285,-0.008010451278945799,-0.008054024973332916,-0.00038643083724425916
2012-12-20,0.0023975544719417163,0.5714285714285714,0.0001714285714285714,0.0022261259005131448,0.0008108526919698433,-0.0015867017799718727
2012-12-21,0.007924466991526682,1.6333333333333333,0.00049,0.007434466991526682,0.006076356553941942,-0.001848110437584738
2012-12-24,0.004128339771723292,1.7999999999999998,0.0005399999999999999,0.0035883397717232923,0.003893372927043485,-0.000234966844679807
2012-12-25,0.005869614475246625,1.5,0.00045,0.005419614475246625,0.006415034189515963,0.0005454197142693388
2012-12-26,-0.0002183686145643014,1.5,0.00045,-0.0006683686145643014,0.0029228417496299786,0.00314121036419428
2012-12-27,0.0041595573718862435,1.4047619047619049,0.0004214285714285714,0.0037381288004576722,0.003085647437128821,-0.0010739099347574221
2012-12-28,0.00887823303060753,0.9047619047619048,0.0002714285714285714,0.008606804459178958,0.00995916456004411,0.0010809315294365795
2012-12-31,0.013821502074777784,1.0666666666666667,0.00031999999999999997,0.013501502074777783,0.0044392031629732305,-0.009382298911804554
2013-01-04,-0.002899540731279737,1.6333333333333333,0.00049,-0.003389540731279737,-0.00011247860634520102,0.002787062124934536
2013-01-07,0.0038697039129570233,1.0,0.0003,0.0035697039129570234,0.0020283190736692268,-0.0018413848392877963
2013-01-08,0.0027663266142491155,1.4000000000000001,0.00042,0.0023463266142491153,-0.0014485397868951866,-0.004214866401144301
2013-01-09,-0.0045410986236814836,2.0,0.0006,-0.005141098623681483,-0.0022954035010424255,0.0022456951226390576
2013-01-10,-0.003289170886429451,0.9714285714285715,0.00029142857142857144,-0.003580599457858022,-0.009321450869985305,-0.006032279983555854
2013-01-11,0.010055834159083111,0.9714285714285715,0.00029142857142857144,0.00976440558765454,0.012626024251388302,0.0025701900923051912
2013-01-14,0.004049806334883321,1.6,0.00047999999999999996,0.003569806334883321,0.0022856165122627113,-0.0017641898226206099
2013-01-15,-0.006294171986301029,1.4571428571428573,0.00043714285714285714,-0.006731314843443886,-0.0011995613748695844,0.005094610611431445
2013-01-16,0.008089211390357676,1.1714285714285715,0.00035142857142857144,0.0077377828189291046,0.004137958520819285,-0.003951252869538391
2013-01-17,-0.008034376949085343,1.875,0.0005625,-0.008596876949085343,0.005179310593156641,0.013213687542241984
2013-01-18,0.006414529516177105,1.0303030303030303,0.00030909090909090903,0.006105438607086196,0.0010947841209457585,-0.005319745395231346
2013-01-21,0.002050951739022756,1.6363636363636365,0.0004909090909090909,0.001560042648113665,0.005218887437282327,0.003167935698259572
2013-01-22,0.0025333751606376963,1.1,0.00033,0.0022033751606376963,0.0021623355705561844,-0.0003710395900815122
2013-01-23,-0.0002219374782504862,1.5833333333333335,0.000475,-0.0006969374782504862,-0.006474572636306283,-0.006252635158055797
2013-01-24,0.001224562226535705,1.4583333333333333,0.00043749999999999995,0.000787062226535705,0.0008662020262866856,-0.00035836020024901936
2013-01-25,-0.004286856029304179,1.2987012987012987,0.00038961038961038956,-0.004676466418914569,-0.0028338715648998703,0.0014529844644043085
2013-01-28,0.0023119669850658617,1.018181818181818,0.0003054545454545454,0.0020065124396113163,0.0061407130591200065,0.0038287460740541457
2013-01-29,0.0018045481014134612,1.4,0.00041999999999999996,0.0013845481014134612,0.005679793564586167,0.0038752454631727053
2013-01-30,0.00015499924633430805,0.7714285714285716,0.00023142857142857145,-7.64293250942634e-05,0.002688636966190816,0.0025336377198565073
2013-01-31,0.004959033562877456,1.1714285714285715,0.00035142857142857144,0.004607604991448885,0.000896480727493576,-0.0040625528353838815
2013-02-01,0.0005882635547101492,1.6571428571428573,0.0004971428571428571,9.11206975672921e-05,0.003607778754062945,0.003019515199352796
2013-02-04,-0.0023140248536020454,1.175,0.0003525,-0.0026665248536020454,-0.004041022894852961,-0.0017269980412509156
2013-02-05,0.0021881777920063706,1.075,0.0003225,0.0018656777920063707,-0.002125986684640017,-0.004314164476646387
2013-02-06,0.0057728185252999276,1.3333333333333335,0.0004,0.005372818525299927,-0.003935662272237554,-0.00970848079753748
2013-02-07,-0.015791018850492843,1.1666666666666665,0.00034999999999999994,-0.016141018850492843,-0.010416736783933445,0.005374282066559395
2013-02-08,0.0057622286661142,1.0666666666666669,0.00032,0.0054422286661142,-0.001502393254597356,-0.007264621920711556
2013-02-18,0.0030542934520692002,0.7,0.00020999999999999998,0.0028442934520692,0.0031897734634528385,0.0001354800113836374
2013-02-19,-0.0005392883885114753,1.2999999999999998,0.00038999999999999994,-0.0009292883885114753,-0.0025049868614479367,-0.0019656984729364614
2013-02-20,-0.007524703344231011,1.1333333333333333,0.00033999999999999997,-0.00786470334423101,-0.018670993334620543,-0.011146289990389534
2013-02-21,0.00032126304618149745,1.0,0.0003,2.1263046181497472e-05,0.0027011788040373743,0.0023799157578558773
2013-02-22,-0.0015697275438457674,1.0,0.0003,-0.0018697275438457673,-0.006603543554941282,-0.005033816011095515
2013-02-25,0.0035636857045458835,1.0,0.0003,0.0032636857045458836,-0.007762928652591472,-0.011326614357137355
2013-02-26,2.222308147415211e-06,0.8,0.00023999999999999998,-0.00023777769185258477,0.006721465163925444,0.0067192428557780294
2013-02-27,0.006364861949184864,1.0,0.0003,0.006064861949184864,0.0037612960134670637,-0.0026035659357177996
2013-02-28,-0.0010322345564965276,1.55,0.00046499999999999997,-0.0014972345564965275,-0.0053484322678776924,-0.004316197711381165
2013-03-01,0.007237455907206864,0.8500000000000001,0.000255,0.006982455907206864,-0.000461370785046461,-0.007698826692253325
2013-03-04,0.004538663231399665,1.5,0.00045,0.004088663231399665,0.005503265777578115,0.0009646025461784502
2013-03-05,0.005087825593987528,1.2,0.00035999999999999997,0.004727825593987528,0.003384462753933293,-0.0017033628400542344
2013-03-06,0.0016291372410344642,1.4880952380952381,0.0004464285714285714,0.0011827086696058928,-0.005839039284599057,-0.007468176525633522
2013-03-07,0.0031919786850186753,1.2976190476190474,0.0003892857142857142,0.002802692970732961,0.0033800176515415225,0.00018803896652284737
2013-03-08,0.001812252063551863,0.9523809523809523,0.0002857142857142857,0.0015265377778375775,-0.0016121566975881112,-0.0034244087611399743
2013-03-11,0.00042034552131973383,1.25,0.00037499999999999995,4.5345521319733876e-05,-0.004410849964878371,-0.004831195486198106
2013-03-12,-0.00330211012322016,0.65,0.000195,-0.0034971101232201597,-0.0034801649800168867,-0.00017805485679672772
2013-03-13,-0.0025436933590092664,1.0666666666666667,0.00031999999999999997,-0.0028636933590092664,-0.007272782975271808,-0.004729089616262542
2013-03-14,0.010101091725700152,0.6166666666666667,0.000185,0.009916091725700153,0.016039911038016184,0.005938819312316035
2013-03-15,0.0016032339362839444,1.2000000000000002,0.00036,0.0012432339362839443,-0.012233394466281444,-0.013836628402565387
2013-03-18,0.00012817095245425413,0.8,0.00023999999999999998,-0.00011182904754574585,0.002918383950363501,0.0027902129979092472
2013-03-19,-0.0010117765117772515,0.9047619047619048,0.0002714285714285714,-0.0012832050832058228,0.006324729439885768,0.007336505951663019
2013-03-20,-9.063891201674932e-05,1.2380952380952381,0.00037142857142857143,-0.00046206748344532076,0.0061319974850828855,0.0062226363970996346
2013-03-21,0.006913076607631652,1.425,0.0004275,0.006485576607631652,-0.00132954833716612,-0.008242624944797772
2013-03-22,0.006822746572279375,1.7840909090909092,0.0005352272727272727,0.006287519299552102,0.003369005357564418,-0.003453741214714956
2013-03-25,0.0017911522282729325,1.7662337662337662,0.0005298701298701298,0.0012612820984028027,-0.002786237264345437,-0.00457738949261837
2013-03-26,-0.002965173857404889,1.2142857142857144,0.0003642857142857143,-0.003329459571690603,-0.003870203803876107,-0.0009050299464712178
2013-03-27,0.008283412347245526,1.4642857142857144,0.00043928571428571427,0.007844126632959811,0.00047425050149894064,-0.007809161845746585
2013-03-28,0.002448748741763351,1.5142857142857142,0.00045428571428571425,0.0019944630274776366,-0.0036641666191417734,-0.006112915360905124
2013-03-29,-0.002489523595560917,1.4,0.00041999999999999996,-0.002909523595560917,-0.01463804714666903,-0.012148523551108115
2013-04-01,0.007314422569162637,0.4,0.00011999999999999999,0.007194422569162637,0.008931843699674546,0.001617421130511909
2013-04-02,0.006795875868701579,1.35,0.000405,0.006390875868701579,-0.0007661084831606768,-0.007561984351862255
2013-04-03,-0.0021898198016764518,1.375,0.00041249999999999994,-0.002602319801676452,0.004722195150922648,0.0069120149525991
2013-04-08,-0.00242645254689009,0.75,0.000225,-0.00265145254689009,-0.0018539867852417347,0.0005724657616483553
2013-04-09,0.0009887923816210373,1.3522727272727275,0.0004056818181818182,0.0005831105634392191,0.0034545591993587893,0.002465766817737752
2013-04-10,0.007168598803295923,1.4204545454545454,0.00042613636363636356,0.006742462439659559,-0.004954786086858176,-0.012123384890154099
2013-04-11,-0.0016441712596015712,1.1666666666666667,0.00035,-0.001994171259601571,-0.0002546259239170068,0.0013895453356845648
2013-04-12,0.010834948335324834,1.0833333333333335,0.00032500000000000004,0.010509948335324834,-0.01830854365838175,-0.029143491993706583
2013-04-15,0.021816346282905068,0.8333333333333335,0.00025,0.021566346282905068,0.0007133788713415523,-0.021102967411563516
2013-04-16,0.001181718486645356,1.4571428571428573,0.00043714285714285714,0.0007445756295024989,-0.0042928267750452775,-0.005474545261690634
2013-04-17,-0.009049458361079,1.1142857142857143,0.00033428571428571426,-0.009383744075364714,-0.008391419276894175,0.0006580390841848249
2013-04-18,0.018381450331744934,0.6285714285714286,0.00018857142857142854,0.018192878903173507,0.014150843357401733,-0.004230606974343203
2013-04-19,0.001590253298458443,1.4642857142857144,0.00043928571428571427,0.0011509675841727288,-0.007143098172839077,-0.00873335147129752
2013-04-22,-0.001863593140738651,1.1666666666666667,0.00035,-0.002213593140738651,-0.006172138638043778,-0.004308545497305127
2013-04-23,-0.0014158115606101038,1.0333333333333332,0.00030999999999999995,-0.0017258115606101038,0.006174580613731662,0.007590392174341765
2013-04-24,-0.013182685215878155,1.1,0.00033,-0.013512685215878156,-0.005950797957157273,0.007231887258720882
2013-04-25,0.007644410447199346,0.6000000000000001,0.00018,0.0074644104471993464,0.0077874765210038,0.00014306607380445424
2013-04-26,0.013306556088645779,1.2142857142857144,0.0003642857142857143,0.012942270374360064,-0.0066311550869309855,-0.019937711175576762
2013-05-02,0.00725743609916023,1.2619047619047619,0.0003785714285714285,0.006878864670588802,0.011890126491299568,0.0046326903921393384
2013-05-03,-0.0007947637792794955,1.2000000000000002,0.00036,-0.0011547637792794956,0.009277099367305319,0.010071863146584814
2013-05-06,-0.001602072428239088,1.0,0.0003,-0.001902072428239088,-0.007480532172923571,-0.005878459744684483
2013-05-07,0.008656053577728928,1.4666666666666668,0.00044,0.008216053577728928,0.01243716169850223,0.003781108120773302
2013-05-08,0.0030741793339908803,0.5538461538461538,0.00016615384615384612,0.002908025487837034,-0.0016414648144779536,-0.004715644148468834
2013-05-09,-0.00032025922511511734,1.0,0.0003,-0.0006202592251151173,0.007604076043377183,0.007924335268492299
2013-05-10,-0.008677795660282183,1.4606060606060607,0.0004381818181818182,-0.009115977478464002,-0.005863973206061098,0.002813822454221086
2013-05-13,0.00683121053870024,1.3030303030303032,0.0003909090909090909,0.006440301447791149,0.001261640435095801,-0.005569570103604438
2013-05-14,0.002325930567828436,1.6333333333333333,0.00049,0.0018359305678284361,-0.010206948009877693,-0.01253287857770613
2013-05-15,0.011749970818547815,0.9285714285714286,0.00027857142857142854,0.011471399389976386,0.0032529140128969886,-0.008497056805650827
2013-05-16,0.006774783109241621,1.5142857142857142,0.00045428571428571425,0.006320497394955907,0.01204910904113543,0.0052743259318938085
2013-05-17,-0.012680172172597093,1.6,0.00047999999999999996,-0.013160172172597092,-0.01593411795365356,-0.0032539457810564663
2013-05-20,0.020343560106437286,1.2333333333333334,0.00037,0.019973560106437287,0.02272492214221944,0.002381362035782153
2013-05-21,0.0019037015596201083,1.5,0.00045,0.0014537015596201085,0.004945572415391286,0.0030418708557711782
2013-05-22,-0.0040494159068216375,1.1666666666666665,0.00034999999999999994,-0.004399415906821637,-0.015165826245001846,-0.011116410338180208
2013-05-23,-0.0009035770157330286,0.6190476190476191,0.00018571428571428572,-0.0010892913014473144,0.0020810109024351543,0.0029845879181681833
2013-05-24,-0.006277170859761821,1.3333333333333335,0.0004,-0.006677170859761821,-0.009369061221088871,-0.0030918903613270507
2013-05-27,-0.000176509752908993,0.8666666666666667,0.00026,-0.000436509752908993,-0.0013084854789972456,-0.0011319757260882524
2013-05-28,-0.0017208965006765458,2.0,0.0006,-0.0023208965006765456,-0.006987872749037745,-0.005266976248361199
2013-05-29,-0.0049160757293833434,1.125,0.00033749999999999996,-0.0052535757293833436,-0.004223466091853955,0.0006926096375293892
2013-05-30,0.0026880152872741665,1.0714285714285716,0.00032142857142857147,0.002366586715845595,0.0035956924332150773,0.0009076771459409106
2013-05-31,0.011884492468478444,1.0,0.0003,0.011584492468478444,0.009818816813866737,-0.002065675654611706
2013-06-03,0.018953368448061607,1.6666666666666665,0.0004999999999999999,0.018453368448061606,0.01743544753243127,-0.0015179209156303368
2013-06-04,0.004560302963393755,1.708333333333333,0.0005124999999999998,0.004047802963393755,0.0023702516670700974,-0.0021900512963236585
2013-06-05,-0.006377331530516871,1.5416666666666665,0.0004624999999999999,-0.006839831530516871,-0.015637129901038382,-0.00925979837052151
2013-06-06,-0.008736873291893432,1.2333333333333334,0.00037,-0.009106873291893433,0.0030556286228862863,0.011792501914779718
2013-06-07,0.007590150007228691,1.0,0.0003,0.007290150007228691,0.0015513724495298752,-0.0060387775576988155
2013-06-13,0.007120829174781353,1.3499999999999999,0.0004049999999999999,0.006715829174781353,0.0011250006257544354,-0.005995828549026916
2013-06-14,-0.003030794082466027,1.1,0.00033,-0.003360794082466027,0.00479799834485628,0.007828792427322307
2013-06-17,0.0014872150109954121,1.0952380952380953,0.00032857142857142856,0.0011586435824239836,0.0019625732907333714,0.0004753582797379601
2013-06-18,-0.0018790820170286378,1.2857142857142858,0.0003857142857142857,-0.0022647963027429235,-0.00024508623179299505,0.0016339957852356424
2013-06-19,-0.008746859867016541,1.7142857142857142,0.0005142857142857142,-0.009261145581302255,-0.015188462659303459,-0.006441602792286916
2013-06-20,-0.005157152557715251,1.1,0.00033,-0.005487152557715251,-0.014068558403615228,-0.008911405845899978
2013-06-21,-0.01433880161787531,1.2000000000000002,0.00036,-0.014698801617875309,-0.017819809140217614,-0.003481007522342305
2013-06-24,-0.004736532976613309,0.48571428571428577,0.00014571428571428572,-0.004882247262327595,0.0063620853053096395,0.01109861828192295
2013-06-25,-0.010773056469578452,0.7619047619047619,0.00022857142857142854,-0.01100162789814988,-0.013419691107173152,-0.002646634637594699
2013-06-26,0.008360770155151713,0.8333333333333333,0.00024999999999999995,0.008110770155151712,0.0006332393647126936,-0.007727530790439019
2013-06-27,-0.0028493539114408106,1.1333333333333333,0.00033999999999999997,-0.0031893539114408107,-0.005442602863577095,-0.0025932489521362846
2013-06-28,0.010029800362753007,1.0,0.0003,0.009729800362753007,0.00946024541470496,-0.0005695549480480456
2013-07-01,-0.00288450877443212,1.6666666666666665,0.0004999999999999999,-0.00338450877443212,0.006638169037339751,0.00952267781177187
2013-07-02,0.002359918877005655,1.5,0.00045,0.0019099188770056552,-0.003570780471419862,-0.005930699348425517
2013-07-03,0.009920349603803523,1.1333333333333333,0.00033999999999999997,0.009580349603803523,0.007705655984992399,-0.0022146936188111254
2013-07-04,0.013199168930965694,1.8333333333333335,0.00055,0.012649168930965694,-0.0009502470929252568,-0.014149416023890951
2013-07-05,0.0026477038270704464,1.3333333333333335,0.0004,0.002247703827070446,-0.00592283272621692,-0.008570536553287367
2013-07-08,0.00877206697907391,1.4000000000000001,0.00042,0.00835206697907391,0.004546746889685061,-0.004225320089388851
2013-07-09,0.00610246662673113,1.8,0.00054,0.00556246662673113,0.009475280916381612,0.0033728142896504833
2013-07-10,0.004685483381527978,1.3833333333333333,0.00041499999999999995,0.004270483381527979,0.011994529181655621,0.007309045800127645
2013-07-11,0.01446469443692181,1.2166666666666668,0.000365,0.014099694436921809,0.00464421737937668,-0.00982047705754513
2013-07-12,0.004526685168393279,1.8035714285714286,0.0005410714285714285,0.00398561373982185,-0.0011837057091567524,-0.005710390877550031
2013-07-15,0.0057092575242731385,1.551948051948052,0.0004655844155844156,0.005243673108688723,0.005636906883634107,-7.235064063903052e-05
2013-07-16,0.006011418560919824,1.3863636363636362,0.00041590909090909086,0.005595509470010733,-0.0005884759442230214,-0.0065998945051428445
2013-07-17,-0.0011623752375561167,1.3392857142857144,0.0004017857142857143,-0.001564160951841831,0.000991074176247761,0.002153449413803878
2013-07-18,-0.007973303282784172,1.0535714285714286,0.0003160714285714286,-0.008289374711355602,-0.00553939475298354,0.0024339085298006324
2013-07-19,0.0014751575992581643,0.7749999999999999,0.00023249999999999996,0.0012426575992581642,0.007928498360044306,0.006453340760786142
2013-07-22,0.013784911591779622,1.125,0.00033749999999999996,0.013447411591779623,0.008128061303783652,-0.00565685028799597
2013-07-23,0.0036596144780639823,1.7222222222222223,0.0005166666666666667,0.0031429478113973158,0.0011403944037546238,-0.0025192200743093585
2013-07-24,0.005181544451150111,1.3777777777777778,0.0004133333333333333,0.004768211117816778,0.001430692237998832,-0.003750852213151279
2013-07-25,-0.014965125393959621,1.4000000000000001,0.00042,-0.015385125393959621,-0.021130938552169055,-0.0061658131582094326
2013-07-26,-0.004629076468078438,0.1666666666666667,5.000000000000001e-05,-0.004679076468078438,-0.006116912071062686,-0.001487835602984248
2013-07-29,-0.004949799029601265,0.8333333333333335,0.00025,-0.005199799029601266,-0.0015450351043420074,0.0034047639252592576
2013-07-30,0.006296325724003038,0.8333333333333334,0.00025,0.006046325724003038,0.009521573382121807,0.0032252476581187683
2013-07-31,0.0026505074773838758,1.2666666666666666,0.00037999999999999997,0.0022705074773838757,0.005847762752385277,0.003197255275001402
2013-08-01,0.003921201042572567,1.5238095238095237,0.0004571428571428571,0.00346405818542971,0.003840762500189102,-8.043854238346527e-05
2013-08-02,0.0005146900382418385,1.380952380952381,0.00041428571428571426,0.0001004043239561242,0.003608773514443553,0.0030940834762017144
2013-08-05,0.0013159516594838383,0.9583333333333333,0.00028749999999999994,0.0010284516594838383,-0.0003712425414779119,-0.0016871942009617502
2013-08-06,-0.00103177036950497,1.225,0.0003675,-0.00139927036950497,-0.0033194534035720035,-0.002287683034067034
2013-08-07,0.0035669800457576576,1.1,0.00033,0.0032369800457576576,0.008393249171760228,0.004826269126002569
2013-08-08,-0.001408882827232168,1.1666666666666667,0.00035,-0.001758882827232168,0.0017443986606705763,0.0031532814879027446
2013-08-09,-0.007159043226128925,1.4333333333333336,0.00043000000000000004,-0.007589043226128925,0.0055748819789805506,0.012733925205109475
2013-08-12,0.0010355934228692336,1.1111111111111112,0.0003333333333333333,0.0007022600895359003,0.010149446749230276,0.009113853326361042
2013-08-13,-0.0009024128541491219,1.1111111111111112,0.0003333333333333333,-0.0012357461874824551,-0.005639663153582701,-0.004737250299433578
2013-08-14,-0.011221832341347635,1.4047619047619049,0.0004214285714285714,-0.011643260912776206,0.002719751942469143,0.013941584283816777
2013-08-15,-0.0014541727330080745,1.1714285714285717,0.0003514285714285715,-0.001805601304436646,0.012118065214307205,0.01357223794731528
2013-08-16,-0.0009450228975102014,1.1,0.00033,-0.0012750228975102014,0.003312473329342547,0.004257496226852749
2013-08-19,-0.0042390997822074885,1.3333333333333333,0.00039999999999999996,-0.004639099782207489,-0.007713721720221223,-0.0034746219380137333
2013-08-20,-0.0032214653586434645,1.0,0.0003,-0.0035214653586434644,-0.001983279084253035,0.0012381862743904293
2013-08-21,-0.007965473157116777,0.5666666666666667,0.00016999999999999999,-0.008135473157116777,-0.0006062544102393818,0.007359218746877394
2013-08-22,-0.0005429700160752391,1.0,0.0003,-0.000842970016075239,0.0028596373277857356,0.003402607343860975
2013-08-23,0.010283667919923948,1.3333333333333335,0.0004,0.009883667919923948,0.02066105102554446,0.010377383105620511
2013-08-26,0.0020545291748770953,1.3333333333333333,0.00039999999999999996,0.0016545291748770953,0.005716202000846748,0.003661672825969653
